ABS,QC,QCOA,QCCALB,OACALB,S1,S2
2952.051567,0.00803,0.110427,0.020724,0.074807,0.074644,0.063804
2953.915236,0.008504,0.109203,0.019144,0.073,0.072869,0.062616
2955.778905,0.009009,0.107251,0.018001,0.07084,0.070248,0.060093
2957.642574,0.009283,0.103857,0.016559,0.067417,0.066762,0.056708
2959.506243,0.008483,0.097868,0.013907,0.06129,0.061263,0.052072
2961.369912,0.008459,0.09195,0.012127,0.054852,0.05527,0.046935
2963.233581,0.008336,0.085211,0.010299,0.048205,0.048494,0.040638
2965.09725,0.008912,0.078664,0.009216,0.042365,0.042372,0.034892
2966.960918,0.009433,0.07273,0.007793,0.036949,0.036775,0.029767
2968.824587,0.009241,0.067731,0.00582,0.031492,0.03155,0.024734
2970.688256,0.009097,0.063264,0.004399,0.026819,0.027211,0.020526
2972.551925,0.009259,0.059163,0.00304,0.022865,0.022991,0.017053
2974.415594,0.009603,0.056258,0.001653,0.019879,0.019637,0.014508
2976.279263,0.009229,0.054162,0.000323,0.017155,0.01714,0.011813
2978.142932,0.008765,0.051581,-0.001435,0.014375,0.014719,0.008997
2980.006601,0.008966,0.049983,-0.002436,0.013016,0.012886,0.007541
2981.87027,0.00904,0.048528,-0.003169,0.011495,0.011335,0.006314
2983.733939,0.009164,0.04705,-0.003976,0.01007,0.010233,0.004924
2985.597608,0.00929,0.046512,-0.00501,0.009292,0.009486,0.004175
2987.461277,0.009082,0.046237,-0.005648,0.008596,0.008918,0.003909
2989.324945,0.008782,0.04643,-0.006181,0.008658,0.008804,0.003918
2991.188614,0.00832,0.046347,-0.007144,0.008896,0.008715,0.00387
2993.052283,0.008355,0.046915,-0.007584,0.009372,0.009619,0.004577
2994.915952,0.007985,0.048741,-0.007589,0.01035,0.010893,0.005436
2996.779621,0.007699,0.051071,-0.007818,0.011878,0.012447,0.006852
2998.64329,0.00823,0.053326,-0.007615,0.014225,0.01448,0.00898
3000.506959,0.008468,0.055071,-0.007875,0.015951,0.016228,0.010256
3002.370628,0.009234,0.057453,-0.007574,0.017717,0.018437,0.011975
3004.234297,0.009529,0.058856,-0.007481,0.018687,0.019357,0.012962
3006.097966,0.009123,0.058748,-0.007482,0.018437,0.018994,0.012773
3007.961635,0.008767,0.057518,-0.007623,0.016966,0.017644,0.01165
3009.825304,0.009381,0.055791,-0.007493,0.015309,0.016218,0.010428
3011.688972,0.009666,0.053259,-0.007479,0.013104,0.014058,0.008865
3013.552641,0.009788,0.050604,-0.007315,0.010769,0.011308,0.00666
3015.41631,0.010151,0.048432,-0.007047,0.008789,0.009137,0.004296
3017.279979,0.010087,0.046689,-0.00674,0.006716,0.007182,0.002227
3019.143648,0.010029,0.044831,-0.007015,0.004509,0.00537,0.000774
3021.007317,0.009896,0.043378,-0.007278,0.003073,0.00392,-0.000689
3022.870986,0.009157,0.041959,-0.007634,0.001763,0.002376,-0.002101
3024.734655,0.009185,0.040924,-0.007481,0.001026,0.001337,-0.002629
3026.598324,0.009476,0.040258,-0.00734,0.000723,0.000933,-0.003061
3028.461993,0.00982,0.040038,-0.007279,0.000502,0.000935,-0.003115
3030.325662,0.00897,0.03916,-0.008359,-0.000891,0.000135,-0.004217
3032.189331,0.008031,0.03848,-0.009359,-0.002435,-0.001105,-0.005958
3034.052999,0.008742,0.038562,-0.008325,-0.002455,-0.001276,-0.005711
3035.916668,0.009524,0.038731,-0.007216,-0.001912,-0.00102,-0.005124
3037.780337,0.009261,0.03871,-0.007006,-0.00171,-0.000694,-0.005062
3039.644006,0.00906,0.038574,-0.007598,-0.00214,-0.001375,-0.005433
3041.507675,0.00879,0.037882,-0.008415,-0.003123,-0.00251,-0.006215
3043.371344,0.009307,0.038019,-0.00773,-0.003065,-0.002345,-0.006231
3045.235013,0.009668,0.037925,-0.007067,-0.003158,-0.002131,-0.005921
3047.098682,0.009838,0.037859,-0.006555,-0.003081,-0.001998,-0.005703
3048.962351,0.009883,0.037609,-0.00676,-0.003029,-0.002384,-0.006
3050.82602,0.010029,0.037299,-0.006752,-0.003247,-0.002676,-0.006122
3052.689689,0.010449,0.037964,-0.005956,-0.003332,-0.002189,-0.00572
3054.553358,0.011048,0.03871,-0.005082,-0.00306,-0.001515,-0.005276
3056.417027,0.010618,0.037654,-0.005772,-0.003385,-0.002172,-0.005936
3058.280695,0.010387,0.036999,-0.00614,-0.003614,-0.002454,-0.006395
3060.144364,0.01071,0.036831,-0.00562,-0.003934,-0.00242,-0.006299
3062.008033,0.01094,0.037158,-0.004923,-0.003664,-0.002503,-0.006144
3063.871702,0.011382,0.037723,-0.004668,-0.003282,-0.0023,-0.005988
3065.735371,0.011229,0.037409,-0.005148,-0.004098,-0.00267,-0.006425
3067.59904,0.010354,0.036194,-0.006126,-0.005457,-0.0039,-0.007053
3069.462709,0.010388,0.036197,-0.005791,-0.005313,-0.004057,-0.006957
3071.326378,0.010886,0.03638,-0.005171,-0.004931,-0.003658,-0.007035
3073.190047,0.011135,0.036287,-0.005114,-0.005358,-0.003677,-0.007599
3075.053716,0.010836,0.036112,-0.005333,-0.005697,-0.004119,-0.007867
3076.917385,0.010013,0.035701,-0.005208,-0.006086,-0.004614,-0.008251
3078.781054,0.010572,0.035759,-0.00434,-0.006258,-0.004415,-0.008139
3080.644722,0.011356,0.035965,-0.003922,-0.005862,-0.004561,-0.007873
3082.508391,0.011123,0.035724,-0.004109,-0.005774,-0.004821,-0.007906
3084.37206,0.011116,0.035352,-0.004594,-0.005963,-0.004746,-0.008354
3086.235729,0.011207,0.035474,-0.004839,-0.006425,-0.004918,-0.008602
3088.099398,0.011837,0.035739,-0.003972,-0.006592,-0.004673,-0.008167
3089.963067,0.011219,0.034791,-0.004126,-0.006771,-0.00498,-0.008728
3091.826736,0.011195,0.035133,-0.003633,-0.006209,-0.00493,-0.008817
3093.690405,0.011851,0.03573,-0.002768,-0.005838,-0.004632,-0.008202
3095.554074,0.011742,0.035764,-0.00223,-0.006117,-0.004445,-0.008059
3097.417743,0.011447,0.035503,-0.002674,-0.006626,-0.004522,-0.008192
3099.281412,0.011981,0.035789,-0.002793,-0.006259,-0.004749,-0.008294
3101.145081,0.011915,0.03535,-0.002796,-0.006441,-0.005127,-0.008604
3103.008749,0.011163,0.034561,-0.002953,-0.006827,-0.005091,-0.008738
3104.872418,0.011447,0.034614,-0.002409,-0.006494,-0.004975,-0.0086
3106.736087,0.012151,0.034982,-0.001808,-0.00642,-0.005164,-0.008712
3108.599756,0.011932,0.034581,-0.002423,-0.007386,-0.005828,-0.00934
3110.463425,0.012337,0.034602,-0.002276,-0.007927,-0.005973,-0.009627
3112.327094,0.01226,0.034293,-0.00218,-0.008136,-0.006219,-0.009718
3114.190763,0.011969,0.03395,-0.002259,-0.00808,-0.006334,-0.00965
3116.054432,0.011895,0.03375,-0.001925,-0.008237,-0.006611,-0.009726
3117.918101,0.011451,0.033212,-0.002269,-0.009164,-0.007503,-0.010633
3119.78177,0.01164,0.032591,-0.002912,-0.009777,-0.00794,-0.011488
3121.645439,0.011599,0.031943,-0.002758,-0.009631,-0.007987,-0.011621
3123.509108,0.01134,0.032277,-0.001747,-0.009215,-0.007571,-0.011035
3125.372777,0.011751,0.032619,-0.000693,-0.009374,-0.007409,-0.01064
3127.236445,0.012181,0.032103,-0.000562,-0.009531,-0.007772,-0.010773
3129.100114,0.012057,0.031339,-0.001099,-0.010017,-0.008297,-0.011547
3130.963783,0.012011,0.030675,-0.001206,-0.010518,-0.008678,-0.011812
3132.827452,0.013242,0.031271,0.000037,-0.009474,-0.008003,-0.010756
3134.691121,0.012952,0.031238,-0.000333,-0.009742,-0.008541,-0.011327
3136.55479,0.012591,0.031426,-0.000842,-0.010207,-0.008821,-0.012153
3138.418459,0.012386,0.031019,-0.00063,-0.010072,-0.008616,-0.012368
3140.282128,0.012926,0.03121,0.000754,-0.009773,-0.008208,-0.011675
3142.145797,0.013753,0.031823,0.001696,-0.00972,-0.007689,-0.010758
3144.009466,0.013095,0.031148,0.000962,-0.010356,-0.008115,-0.011704
3145.873135,0.012694,0.030571,0.000789,-0.011058,-0.009022,-0.012445
3147.736804,0.013101,0.030803,0.001609,-0.011268,-0.009365,-0.012215
3149.600472,0.013224,0.030726,0.001848,-0.010963,-0.009229,-0.012221
3151.464141,0.013327,0.030242,0.001914,-0.011111,-0.009558,-0.012601
3153.32781,0.012414,0.028918,0.000994,-0.012177,-0.010808,-0.013481
3155.191479,0.011523,0.028717,0.000293,-0.012742,-0.011251,-0.014224
3157.055148,0.011481,0.028477,0.000582,-0.012601,-0.011312,-0.014309
3158.918817,0.012609,0.028517,0.001374,-0.011792,-0.010726,-0.013725
3160.782486,0.012486,0.028146,0.000983,-0.012131,-0.010779,-0.013812
3162.646155,0.011574,0.028153,0.000862,-0.013193,-0.011347,-0.014323
3164.509824,0.011877,0.028314,0.001729,-0.01362,-0.011027,-0.014435
3166.373493,0.012216,0.028177,0.00252,-0.013675,-0.011549,-0.014956
3168.237162,0.0125,0.029079,0.003028,-0.012879,-0.011532,-0.01415
3170.100831,0.013122,0.029399,0.00269,-0.012692,-0.011431,-0.013699
3171.964499,0.012816,0.028027,0.002135,-0.013145,-0.01189,-0.01427
3173.828168,0.012502,0.027528,0.002804,-0.013172,-0.011739,-0.014228
3175.691837,0.012101,0.0268,0.003138,-0.013901,-0.012185,-0.01488
3177.555506,0.01281,0.027419,0.003488,-0.013782,-0.011989,-0.014897
3179.419175,0.012763,0.027613,0.003659,-0.013453,-0.011659,-0.014501
3181.282844,0.012941,0.027338,0.003717,-0.013585,-0.011633,-0.014582
3183.146513,0.013672,0.028055,0.004304,-0.013251,-0.011488,-0.014561
3185.010182,0.013699,0.028075,0.004819,-0.012801,-0.011461,-0.014755
3186.873851,0.013483,0.027742,0.005019,-0.013065,-0.011312,-0.014789
3188.73752,0.013436,0.027796,0.005385,-0.013379,-0.011468,-0.01469
3190.601189,0.012968,0.027183,0.00534,-0.014066,-0.012254,-0.015096
3192.464858,0.013465,0.027246,0.005772,-0.014282,-0.012564,-0.015563
3194.328526,0.013626,0.02736,0.00578,-0.014152,-0.012802,-0.015858
3196.192195,0.013066,0.027285,0.005557,-0.014559,-0.012819,-0.015911
3198.055864,0.012716,0.027199,0.005715,-0.015061,-0.012756,-0.015978
3199.919533,0.012729,0.026711,0.006154,-0.015421,-0.01335,-0.016182
3201.783202,0.012828,0.025845,0.00607,-0.015907,-0.014241,-0.016647
3203.646871,0.01392,0.025984,0.006622,-0.01544,-0.014037,-0.016497
3205.51054,0.013836,0.025563,0.006608,-0.015837,-0.014453,-0.017013
3207.374209,0.013062,0.024804,0.006144,-0.01646,-0.014956,-0.017874
3209.237878,0.013219,0.025187,0.006845,-0.015632,-0.014607,-0.017353
3211.101547,0.013336,0.025696,0.007227,-0.015665,-0.014786,-0.017352
3212.965216,0.012863,0.025528,0.006756,-0.016863,-0.015145,-0.017768
3214.828885,0.012925,0.02505,0.007355,-0.017257,-0.01524,-0.017752
3216.692554,0.012788,0.023723,0.00711,-0.01795,-0.015963,-0.018435
3218.556222,0.013594,0.024432,0.007685,-0.017036,-0.015657,-0.018287
3220.419891,0.014397,0.025682,0.008937,-0.015855,-0.014651,-0.017205
3222.28356,0.015267,0.026556,0.010012,-0.015639,-0.014153,-0.016658
3224.147229,0.015103,0.026495,0.010467,-0.016088,-0.014315,-0.01669
3226.010898,0.014788,0.026153,0.010505,-0.016524,-0.01453,-0.017154
3227.874567,0.014971,0.026243,0.010517,-0.016758,-0.014579,-0.017288
3229.738236,0.015466,0.026235,0.010952,-0.016573,-0.014651,-0.01728
3231.601905,0.015534,0.025603,0.010649,-0.016692,-0.01523,-0.017369
3233.465574,0.014978,0.025294,0.010859,-0.017451,-0.015749,-0.017786
3235.329243,0.014537,0.025036,0.011108,-0.018154,-0.015976,-0.018594
3237.192912,0.014199,0.024749,0.010821,-0.018186,-0.016022,-0.018928
3239.056581,0.014369,0.024111,0.010675,-0.018234,-0.016284,-0.018679
3240.920249,0.014986,0.024402,0.011324,-0.017976,-0.016447,-0.018606
3242.783918,0.014778,0.024079,0.011248,-0.018383,-0.016797,-0.019366
3244.647587,0.014013,0.023533,0.011024,-0.018903,-0.017221,-0.020108
3246.511256,0.013328,0.022878,0.01028,-0.019667,-0.018141,-0.020912
3248.374925,0.013532,0.022984,0.010206,-0.020333,-0.01864,-0.021508
3250.238594,0.013379,0.022666,0.010655,-0.020809,-0.018761,-0.021606
3252.102263,0.013535,0.021969,0.010884,-0.021052,-0.018727,-0.02158
3253.965932,0.013728,0.022675,0.01134,-0.020504,-0.01811,-0.020947
3255.829601,0.013944,0.023573,0.012484,-0.020081,-0.017824,-0.020366
3257.69327,0.01443,0.023069,0.012565,-0.020461,-0.018139,-0.020399
3259.556939,0.013966,0.022491,0.012067,-0.020801,-0.018947,-0.021493
3261.420608,0.013215,0.022015,0.011823,-0.021097,-0.019907,-0.022662
3263.284276,0.014265,0.02301,0.013091,-0.020518,-0.019054,-0.02171
3265.147945,0.014736,0.022754,0.013089,-0.020738,-0.018984,-0.021418
3267.011614,0.01536,0.022367,0.013091,-0.02058,-0.018903,-0.021697
3268.875283,0.015106,0.021975,0.013169,-0.020783,-0.019338,-0.021871
3270.738952,0.014798,0.021803,0.013753,-0.021153,-0.019624,-0.021788
3272.602621,0.015546,0.022909,0.014476,-0.020754,-0.018683,-0.021068
3274.46629,0.015594,0.023134,0.014372,-0.020881,-0.018786,-0.02126
3276.329959,0.014518,0.021896,0.013464,-0.021547,-0.0199,-0.022086
3278.193628,0.01416,0.021341,0.012836,-0.022042,-0.02057,-0.022854
3280.057297,0.014252,0.021116,0.01291,-0.022455,-0.020644,-0.023175
3281.920966,0.014558,0.02148,0.014091,-0.021982,-0.019894,-0.022316
3283.784635,0.014541,0.021776,0.014275,-0.021682,-0.019663,-0.021982
3285.648304,0.014336,0.020928,0.014006,-0.022197,-0.02066,-0.023221
3287.511972,0.014245,0.020091,0.013769,-0.023045,-0.021584,-0.023987
3289.375641,0.01434,0.019811,0.013861,-0.023539,-0.021851,-0.024183
3291.23931,0.013736,0.019542,0.013699,-0.023449,-0.021954,-0.024224
3293.102979,0.013922,0.019771,0.013746,-0.023058,-0.021786,-0.024087
3294.966648,0.013265,0.01899,0.013624,-0.023165,-0.021844,-0.024635
3296.830317,0.011979,0.018164,0.013195,-0.024369,-0.023117,-0.026171
3298.693986,0.012194,0.017592,0.013027,-0.024709,-0.023716,-0.026214
3300.557655,0.013526,0.017817,0.013501,-0.023929,-0.022885,-0.025275
3302.421324,0.013371,0.018276,0.013673,-0.023909,-0.022719,-0.025151
3304.284993,0.013098,0.018746,0.014361,-0.024047,-0.023275,-0.025506
3306.148662,0.013278,0.018527,0.014828,-0.023876,-0.023034,-0.025435
3308.012331,0.014432,0.019343,0.015856,-0.022495,-0.021628,-0.02433
3309.875999,0.014008,0.018978,0.01585,-0.022724,-0.021716,-0.024335
3311.739668,0.013393,0.017728,0.015588,-0.02377,-0.022967,-0.02537
3313.603337,0.01359,0.017552,0.016479,-0.023807,-0.023079,-0.024867
3315.467006,0.014289,0.017944,0.017235,-0.02384,-0.022313,-0.024419
3317.330675,0.014332,0.017391,0.016597,-0.02462,-0.022341,-0.025316
3319.194344,0.013825,0.017126,0.016127,-0.024787,-0.022698,-0.025808
3321.058013,0.012913,0.016411,0.01568,-0.025093,-0.023575,-0.026036
3322.921682,0.012139,0.01523,0.01561,-0.025544,-0.024931,-0.026636
3324.785351,0.011761,0.014444,0.015753,-0.025549,-0.025058,-0.026613
3326.64902,0.012427,0.015009,0.016282,-0.024968,-0.023956,-0.025961
3328.512689,0.012449,0.014915,0.016756,-0.02492,-0.023966,-0.026198
3330.376358,0.01229,0.014258,0.017321,-0.024587,-0.024371,-0.026648
3332.240026,0.011574,0.012853,0.016689,-0.025477,-0.025104,-0.027135
3334.103695,0.010568,0.012064,0.015745,-0.027251,-0.025748,-0.02798
3335.967364,0.010509,0.012568,0.01582,-0.027298,-0.025516,-0.027746
3337.831033,0.010608,0.012726,0.016552,-0.026668,-0.025462,-0.027649
3339.694702,0.010636,0.012329,0.017152,-0.026138,-0.025395,-0.027687
3341.558371,0.010998,0.01213,0.017844,-0.02593,-0.025653,-0.028167
3343.42204,0.011905,0.012052,0.018091,-0.026135,-0.025098,-0.027798
3345.285709,0.012406,0.01241,0.018791,-0.026186,-0.024281,-0.026907
3347.149378,0.011699,0.011807,0.018794,-0.026489,-0.024878,-0.027197
3349.013047,0.011945,0.012046,0.019676,-0.025714,-0.025055,-0.026971
3350.876716,0.011663,0.011988,0.019956,-0.025447,-0.025464,-0.026712
3352.740385,0.012495,0.012622,0.020537,-0.024777,-0.024794,-0.026248
3354.604053,0.013162,0.012412,0.021092,-0.024356,-0.024114,-0.026041
3356.467722,0.012345,0.011708,0.021253,-0.024824,-0.024632,-0.026614
3358.331391,0.011623,0.011186,0.020907,-0.025895,-0.024975,-0.027251
3360.19506,0.011572,0.010823,0.021164,-0.026505,-0.025251,-0.027557
3362.058729,0.01172,0.010453,0.021628,-0.026752,-0.026069,-0.027563
3363.922398,0.011258,0.009925,0.021162,-0.027075,-0.026757,-0.028151
3365.786067,0.010657,0.009524,0.021037,-0.027119,-0.02662,-0.028263
3367.649736,0.011011,0.010325,0.021415,-0.026754,-0.026247,-0.027884
3369.513405,0.010789,0.010132,0.020782,-0.026695,-0.026564,-0.028393
3371.377074,0.01093,0.009442,0.020123,-0.026979,-0.026484,-0.029127
3373.240743,0.010283,0.008212,0.019566,-0.028202,-0.027251,-0.030075
3375.104412,0.010435,0.007796,0.020573,-0.028475,-0.027724,-0.029985
3376.968081,0.011529,0.008306,0.021707,-0.027986,-0.027034,-0.029231
3378.831749,0.011394,0.00934,0.022412,-0.027356,-0.026558,-0.029201
3380.695418,0.010424,0.00925,0.021918,-0.027215,-0.026774,-0.02952
3382.559087,0.009569,0.007304,0.020436,-0.028777,-0.028591,-0.031161
3384.422756,0.010401,0.007151,0.021339,-0.029229,-0.028881,-0.03126
3386.286425,0.011724,0.008438,0.022934,-0.028411,-0.028297,-0.030565
3388.150094,0.011823,0.0077,0.02312,-0.02814,-0.028061,-0.030181
3390.013763,0.011505,0.007813,0.023786,-0.027772,-0.027423,-0.02941
3391.877432,0.011078,0.008003,0.023652,-0.027928,-0.02757,-0.02951
3393.741101,0.012069,0.008741,0.024125,-0.027088,-0.02715,-0.02929
3395.60477,0.011367,0.008162,0.023519,-0.027755,-0.027743,-0.030146
3397.468439,0.011654,0.008159,0.023643,-0.027622,-0.027878,-0.030496
3399.332108,0.011816,0.007752,0.02373,-0.02743,-0.027927,-0.030013
3401.195776,0.012291,0.008481,0.024233,-0.027271,-0.027487,-0.029342
3403.059445,0.012808,0.009761,0.025324,-0.026569,-0.025838,-0.028449
3404.923114,0.012011,0.008132,0.024418,-0.027994,-0.026919,-0.029948
3406.786783,0.011407,0.005787,0.02279,-0.029094,-0.029252,-0.031331
3408.650452,0.011253,0.006048,0.022909,-0.028503,-0.029284,-0.031166
3410.514121,0.011924,0.006971,0.024043,-0.027578,-0.027553,-0.030637
3412.37779,0.012646,0.007216,0.024851,-0.027113,-0.026878,-0.029961
3414.241459,0.011098,0.005361,0.023664,-0.028313,-0.028355,-0.030447
3416.105128,0.010648,0.004103,0.023034,-0.029323,-0.029419,-0.03165
3417.968797,0.010622,0.003635,0.022939,-0.029862,-0.029711,-0.032175
3419.832466,0.010599,0.003617,0.023445,-0.029505,-0.029326,-0.03178
3421.696135,0.010017,0.003454,0.023372,-0.029175,-0.029207,-0.031457
3423.559803,0.008368,0.002019,0.022104,-0.030471,-0.030529,-0.033215
3425.423472,0.007949,0.000955,0.021943,-0.03077,-0.030611,-0.03411
3427.287141,0.008894,0.001268,0.022929,-0.030139,-0.030465,-0.033867
3429.15081,0.008175,0.001238,0.022911,-0.030067,-0.031112,-0.033566
3431.014479,0.007323,0.001752,0.023163,-0.02946,-0.031119,-0.032945
3432.878148,0.007773,0.001638,0.023999,-0.029138,-0.030453,-0.032308
3434.741817,0.008235,0.001073,0.024093,-0.029044,-0.029566,-0.032125
3436.605486,0.007592,0.001194,0.022995,-0.028657,-0.028876,-0.031971
3438.469155,0.008477,0.002659,0.024372,-0.027159,-0.028042,-0.030532
3440.332824,0.009341,0.002715,0.024627,-0.02689,-0.028355,-0.030029
3442.196493,0.009541,0.002224,0.024408,-0.027134,-0.028094,-0.030026
3444.060162,0.008138,0.000731,0.024458,-0.027638,-0.027883,-0.030325
3445.923831,0.007576,0.000458,0.024288,-0.027645,-0.027569,-0.030299
3447.787499,0.00707,0.000628,0.023904,-0.027029,-0.027352,-0.030282
3449.651168,0.006112,-0.000547,0.023332,-0.027704,-0.028844,-0.031787
3451.514837,0.005556,-0.001652,0.022692,-0.028594,-0.030164,-0.032635
3453.378506,0.004337,-0.002162,0.022601,-0.029247,-0.030668,-0.032791
3455.242175,0.004136,-0.003394,0.022918,-0.029548,-0.03096,-0.032965
3457.105844,0.005172,-0.003184,0.023064,-0.028563,-0.030266,-0.032648
3458.969513,0.004661,-0.003405,0.021848,-0.028337,-0.030618,-0.033041
3460.833182,0.004244,-0.004049,0.021679,-0.028135,-0.030443,-0.033133
3462.696851,0.003518,-0.004686,0.021596,-0.029037,-0.029916,-0.033525
3464.56052,0.002733,-0.005446,0.020629,-0.030218,-0.03101,-0.03429
3466.424189,0.002984,-0.005787,0.019489,-0.030271,-0.031907,-0.034013
3468.287858,0.002827,-0.006083,0.018832,-0.03043,-0.03157,-0.034471
3470.151526,0.002322,-0.005917,0.019,-0.030601,-0.031536,-0.034798
3472.015195,0.00265,-0.005183,0.020176,-0.029455,-0.031541,-0.033943
3473.878864,0.003229,-0.005572,0.020214,-0.028806,-0.03167,-0.033133
3475.742533,0.003063,-0.005978,0.01995,-0.028229,-0.031441,-0.033314
3477.606202,0.00181,-0.006586,0.019726,-0.028241,-0.031061,-0.033567
3479.469871,0.001615,-0.006399,0.02058,-0.027938,-0.03044,-0.032752
3481.33354,0.001073,-0.007091,0.020141,-0.028321,-0.030255,-0.032757
3483.197209,0.002367,-0.006551,0.020677,-0.027495,-0.029121,-0.032067
3485.060878,0.002245,-0.007197,0.020304,-0.027359,-0.029332,-0.032136
3486.924547,0.001288,-0.007963,0.019341,-0.028461,-0.030631,-0.033081
3488.788216,0.001026,-0.008606,0.017978,-0.029289,-0.031229,-0.033384
3490.651885,0.001136,-0.009041,0.017188,-0.029506,-0.031627,-0.034254
3492.515553,0.001268,-0.008438,0.017384,-0.028483,-0.031086,-0.034141
3494.379222,0.000781,-0.009201,0.017365,-0.028658,-0.031554,-0.034346
3496.242891,-0.00068,-0.011954,0.016011,-0.030772,-0.033787,-0.035826
3498.10656,-0.000869,-0.01162,0.016425,-0.030631,-0.033295,-0.035346
3499.970229,-0.000286,-0.010921,0.016579,-0.030029,-0.03192,-0.03419
3501.833898,0.000735,-0.010884,0.016083,-0.028881,-0.031106,-0.033373
3503.697567,0.000767,-0.010628,0.015413,-0.027499,-0.030094,-0.032681
3505.561236,-0.000246,-0.010304,0.015216,-0.028757,-0.030964,-0.033758
3507.424905,-0.000812,-0.010955,0.014841,-0.029834,-0.032012,-0.034666
3509.288574,-0.000499,-0.011219,0.015265,-0.028751,-0.031721,-0.033977
3511.152243,-0.000609,-0.011767,0.014405,-0.029138,-0.032139,-0.034095
3513.015912,-0.002493,-0.013221,0.012321,-0.031451,-0.034045,-0.036675
3514.87958,-0.002968,-0.013844,0.012011,-0.031801,-0.03377,-0.03698
3516.743249,-0.002196,-0.013474,0.012565,-0.030681,-0.03266,-0.035421
3518.606918,-0.001063,-0.0134,0.012361,-0.029398,-0.031844,-0.03406
3520.470587,-0.000814,-0.012273,0.012756,-0.028278,-0.030766,-0.032932
3522.334256,-0.000651,-0.011415,0.012872,-0.027725,-0.030404,-0.032615
3524.197925,-0.000012,-0.011832,0.012455,-0.026793,-0.030622,-0.032664
3526.061594,-0.000716,-0.01304,0.01048,-0.028171,-0.031509,-0.032971
3527.925263,0.000169,-0.011846,0.011178,-0.027888,-0.030348,-0.032135
3529.788932,0.000162,-0.012153,0.011203,-0.027741,-0.029683,-0.031958
3531.652601,-0.000637,-0.013134,0.009091,-0.029586,-0.031492,-0.033848
3533.51627,-0.000877,-0.013315,0.007945,-0.02984,-0.032018,-0.03453
3535.379939,-0.000684,-0.012973,0.008132,-0.028794,-0.031488,-0.034104
3537.243608,-0.001779,-0.013657,0.007654,-0.029225,-0.032376,-0.034862
3539.107276,-0.002942,-0.014749,0.0067,-0.030448,-0.033769,-0.036449
3540.970945,-0.003778,-0.015507,0.005421,-0.031031,-0.033941,-0.036914
3542.834614,-0.003334,-0.014908,0.005207,-0.030259,-0.033352,-0.03568
3544.698283,-0.002777,-0.014299,0.004932,-0.029692,-0.032299,-0.033713
3546.561952,-0.002037,-0.014461,0.004454,-0.029058,-0.030777,-0.032774
3548.425621,-0.003433,-0.016656,0.001561,-0.031228,-0.033046,-0.035601
3550.28929,-0.004379,-0.018194,0.000107,-0.032983,-0.035218,-0.037587
3552.152959,-0.003334,-0.016873,0.001253,-0.03205,-0.034621,-0.036755
3554.016628,-0.003052,-0.015913,0.000593,-0.031348,-0.034667,-0.037007
3555.880297,-0.002916,-0.016494,-0.000758,-0.031829,-0.035323,-0.037871
3557.743966,-0.002681,-0.016651,-0.000796,-0.031895,-0.035311,-0.038476
3559.607635,-0.00257,-0.016626,-0.000902,-0.031063,-0.034458,-0.037382
3561.471303,-0.002373,-0.016325,-0.000863,-0.029968,-0.033459,-0.035468
3563.334972,-0.002257,-0.015811,-0.001366,-0.028976,-0.031884,-0.033667
3565.198641,-0.000248,-0.013887,0.001085,-0.026538,-0.027962,-0.030024
3567.06231,-0.000046,-0.012927,0.002466,-0.025941,-0.026697,-0.027846
3568.925979,-0.001016,-0.012694,0.000377,-0.027634,-0.029804,-0.030725
3570.789648,-0.002244,-0.014981,-0.003817,-0.030867,-0.033732,-0.036325
3572.653317,-0.001995,-0.016021,-0.005883,-0.031697,-0.035356,-0.038595
3574.516986,-0.00293,-0.017496,-0.006957,-0.031944,-0.035944,-0.038287
3576.380655,-0.004621,-0.018858,-0.007787,-0.033269,-0.036574,-0.039054
3578.244324,-0.005066,-0.018837,-0.008658,-0.034165,-0.03684,-0.039482
3580.107993,-0.004518,-0.018871,-0.009805,-0.034267,-0.036992,-0.039702
3581.971662,-0.005121,-0.018901,-0.010347,-0.033118,-0.03638,-0.039044
3583.83533,-0.004235,-0.01774,-0.009523,-0.031272,-0.035229,-0.037382
3585.698999,-0.00359,-0.017609,-0.00873,-0.030266,-0.034014,-0.03466
3587.562668,-0.002249,-0.016688,-0.007655,-0.029404,-0.032387,-0.03214
3589.426337,-0.003312,-0.018203,-0.010826,-0.031936,-0.034065,-0.034831
3591.290006,-0.004102,-0.019744,-0.014323,-0.034659,-0.03718,-0.039021
3593.153675,-0.003277,-0.018225,-0.012693,-0.032806,-0.036127,-0.037862
3595.017344,-0.003331,-0.017452,-0.01154,-0.03155,-0.034488,-0.036067
3596.881013,-0.003248,-0.017662,-0.013017,-0.032677,-0.035017,-0.036927
3598.744682,-0.003998,-0.018467,-0.015173,-0.033689,-0.036554,-0.038705
3600.608351,-0.004703,-0.019592,-0.015644,-0.034016,-0.036998,-0.039
3602.47202,-0.004368,-0.019545,-0.015494,-0.034172,-0.036798,-0.039598
3604.335689,-0.004615,-0.019449,-0.016713,-0.034195,-0.037032,-0.039738
3606.199358,-0.002565,-0.016852,-0.015158,-0.031147,-0.034299,-0.036201
3608.063026,-0.000784,-0.014786,-0.013549,-0.028274,-0.030864,-0.032719
3609.926695,-0.001373,-0.015748,-0.014628,-0.029602,-0.032537,-0.033903
